"","atmnevek","cimek","lon","lat"
"4659","OTP Bank Nyrt. - ATM","Üllői út 131, 1091 Budapest",19.0994204,47.4751234
"4660","Magyar Posta Zrt. - Fiók","Földvári tér 17/c, 2600 Vác",19.1402119,47.771988
"4661","Euronet Banktechikai Kft. - ATM","Üllői út 131, 1091 Budapest",19.0994204,47.4751234
"4662","OTP Bank Nyrt. - ATM","Baross utca 5, 1203 Budapest",19.0958126,47.4407913
"4663","Raiffeisen Bank Zrt. - ATM","Árpád út 183-185, 1042 Budapest",19.1064192,47.5619458
"4664","Raiffeisen Bank Zrt. - Fiók","Árpád út 183-185, 1042 Budapest",19.1064192,47.5619458
"4665","K&H Bank Zrt. - ATM","Üllői út 131., 1091 Budapest",19.0994204,47.4751234
"4666","OTP Bank Nyrt. - ATM","Róna utca 192-216, 1145 Budapest",19.103366,47.51971
"4667","CENTRÁL TAKARÉK Szövetkezet - ATM","Földváry tér 2, 2600 Vác",19.1394379,47.771782
"4668","CENTRÁL TAKARÉK Szövetkezet - Fiók","Földváry tér 2, 2600 Vác",19.1394379,47.771782
"4669","Erste Bank Hungary Zrt. - ATM","Dózsa György út 27., 2330 Dunaharaszti",19.0891689,47.354521
"4670","Erste Bank Hungary Zrt. - Fiók","Dózsa György út 27, 2330 Dunaharaszti",19.0891689,47.354521
"4671","CIB Bank Zrt. - ATM","Íves út 16., 1044 Budapest",19.112179,47.6011069
"4672","CIB Bank Zrt. - ATM","Íves út 16., 1044 Budapest",19.112179,47.6011069
"4673","OTP Bank Nyrt. - ATM","Diadal tér 0, 2600 Vác",19.1384612,47.7700122
"4674","OTP Bank Nyrt. - Fiók","Dózsa György út 25, 2330 Dunaharaszti",19.0878135,47.354853
"4675","OTP Bank Nyrt. - ATM","Egressy tér 1, 1149 Budapest",19.1217068,47.5142325
"4676","UniCredit Bank Zrt. - ATM","Uzsoki utca 29-45 fsz., 1145 Budapest",19.1021585,47.5185319
"4677","UniCredit Bank Zrt. - ATM","Nagy Lajos kir. útja 214, 1141 Budapest",19.102466,47.522094
"4678","MagNet Bank Zrt. - ATM","Nagy Lajos király út 214., 1149 Budapest",19.102466,47.522094
"4679","MagNet Bank Zrt. - Fiók","Nagy Lajos király út 214., 1149 Budapest",19.102466,47.522094
"4680","Erste Bank Hungary Zrt. - ATM","Árpád út 183-185., 1045 Budapest",19.1064192,47.5619458
"4681","Erste Bank Hungary Zrt. - ATM","Fő út 56, 2330 Dunaharaszti",19.0881491,47.3618209
"4682","OTP Bank Nyrt. - ATM","Dózsa György út 25, 2330 Dunaharaszti",19.0878135,47.354853
"4683","OTP Bank Nyrt. - ATM","Nádas utca 6, 2120 Dunakeszi",19.1119724,47.6062797
"4684","UniCredit Bank Zrt. - ATM","Nádas utca 6, 2120 Dunakeszi",19.1119724,47.6062797
"4685","OTP Bank Nyrt. - ATM","Nagy Lajos király útja 191, 1149 Budapest",19.1016559,47.522805
"4686","MKB Zrt. - Fiók","Hungária körút 130, 1143 Budapest",19.099653,47.51042
"4687","MKB Zrt. - ATM","Hungária körút 130, 1143 Budapest",19.099653,47.51042
"4688","OTP Bank Nyrt. - ATM","Thököly út 97-101, 1146 Budapest",19.099654,47.511635
"4689","Magyar Posta Zrt. - Fiók","Fő utca 106-108., 2330 Dunaharaszti",19.0858376,47.3582096
"4690","OTP Bank Nyrt. - Fiók","Thököly út 102/b, 1146 Budapest",19.0979049,47.5113348
"4691","OTP Bank Nyrt. - ATM","Kerepesi út 17, 1087 Budapest",19.096894,47.4992949
"4692","Erste Bank Hungary Zrt. - Fiók","Gizella út 59, 1143 Budapest",19.0979252,47.5103053
"4693","OTP Bank Nyrt. - ATM","Thököly utca 102/b, 1146 Budapest",19.0979049,47.5113348
"4694","OTP Bank Nyrt. - ATM","Rezső tér 16, 1089 Budapest",19.0944798,47.4786174
"4695","Erste Bank Hungary Zrt. - ATM","Gizella utca 59., 1149 Budapest",19.1394069,47.606881
"4696","OTP Bank Nyrt. - ATM","Timót utca 1, 1097 Budapest",19.090817,47.451481
"4697","OTP Bank Nyrt. - ATM","Stefánia utca 83-85, 1143 Budapest",19.0959418,47.5077741
"4698","Magyar Posta Zrt. - Fiók","Széchenyi István utca 92/b., 1212 Budapest",19.087958,47.423229
"4699","Euronet Banktechikai Kft. - ATM","Kikötő utca 8, 1212 Budapest",19.0868087,47.4224025
"4700","OTP Bank Nyrt. - ATM","Gyáli út 7, 1097 Budapest",19.092216,47.47555
"4701","UniCredit Bank Zrt. - ATM","Üllői út 86, 1089 Budapest",19.0922128,47.4781552
"4702","OTP Bank Nyrt. - ATM","Hungária krt. 149, 1146 Budapest",19.0960159,47.5140354
"4703","K&H Bank Zrt. - ATM","Ajtósi Dürer sor 10., 1146 Budapest",19.0958122,47.5145947
"4704","K&H Bank Zrt. - Fiók","Ajtósi Dürer sor 10., 1146 Budapest",19.0958122,47.5145947
"4705","OTP Bank Nyrt. - ATM","Üllői út 86, 1089 Budapest",19.0922128,47.4781552
"4706","K&H Bank Zrt. - ATM","Kerepesi út 9., 1087 Budapest",19.0918872,47.4983887
"4707","OTP Bank Nyrt. - ATM","Deákvári fő tér 1, 2600 Vác",19.1356447,47.7907469
"4708","OTP Bank Nyrt. - ATM","Nagyvárad tér 4, 1089 Budapest",19.0915788,47.4792399
"4709","OTP Bank Nyrt. - ATM","Nagyvárad tér 0, 1091 Budapest",19.0912824,47.4777094
"4710","Euronet Banktechikai Kft. - ATM","Kerepesi utca 93, 1087 Budapest",19.16099,47.505663
"4711","CIB Bank Zrt. - ATM","Kerepesi út 9., 1087 Budapest",19.0918872,47.4983887
"4712","Magyar Posta Zrt. - Fiók","Deákvári főtér 7., 2600 Vác",19.1356447,47.7907469
"4713","Citibank Europe plc. Fióktelepe - Fiók","Kerepesi út 9, 1087 Budapest",19.0918872,47.4983887
"4714","OTP Bank Nyrt. - ATM","Thököly út 74, 1146 Budapest",19.0936559,47.5077348
"4715","OTP Bank Nyrt. - ATM","Szent Imre út 73, 1046 Budapest",19.1001617,47.565509
"4716","OTP Bank Nyrt. - ATM","Könyves Kálmán krt. 5/a, 1097 Budapest",19.0896544,47.4699741
"4717","OTP Bank Nyrt. - ATM","Estike utca 2, 2015 Szigetmonostor",19.114982,47.67638
"4718","Erste Bank Hungary Zrt. - ATM","Kerepesi út 9-11., 1087 Budapest",19.0900796,47.4984131
"4719","Euronet Banktechikai Kft. - ATM","Istvanmezei út 6, 1146 Budapest",19.092757,47.503938
"4720","Magyar Posta Zrt. - Fiók","Istvánmezei út 6., 1146 Budapest",19.092757,47.503938
"4721","Euronet Banktechikai Kft. - ATM","Kerepesi út 9, 1087 Budapest",19.0918872,47.4983887
"4722","OTP Bank Nyrt. - ATM","Erzsébet királyné útja 5, 1145 Budapest",19.094003,47.517259
"4723","OTP Bank Nyrt. - ATM","Budapesti fő út 2-8, 2600 Vác",19.130744,47.774703
"4724","OTP Bank Nyrt. - ATM","Kerepesi út 9, 1087 Budapest",19.0918872,47.4983887
"4725","OTP Bank Nyrt. - ATM","Kerepesi út 9, 1087 Budapest",19.0918872,47.4983887
"4726","OTP Bank Nyrt. - ATM","Kerepesi út 9, 1087 Budapest",19.0918872,47.4983887
"4727","K&H Bank Zrt. - ATM","Széchenyi utca 34. földszint 3., 2600 Vác",19.131675,47.781438
"4728","K&H Bank Zrt. - ATM","Széchenyi utca 34. földszint 3., 2600 Vác",19.131675,47.781438
"4729","K&H Bank Zrt. - Fiók","Széchenyi utca 34 fszt 3, 2600 Vác",19.131675,47.781438
"4730","UniCredit Bank Zrt. - ATM","Kerepesi út 9 1., 1085 Budapest",19.0918872,47.4983887
"4731","K&H Bank Zrt. - Fiók","Árpád út 112, 1042 Budapest",19.0981623,47.5605143
"4732","K&H Bank Zrt. - ATM","Árpád út 112, 1042 Budapest",19.0981623,47.5605143
"4733","K&H Bank Zrt. - ATM","Árpád út 112, 1042 Budapest",19.0981623,47.5605143
"4734","OTP Bank Nyrt. - ATM","Nagyvárad tér metróállomás, 1096 Budapest",19.0796636,47.4770394
"4735","OTP Bank Nyrt. - ATM","Széchenyi utca 34, 2600 Vác",19.131675,47.781438
"4736","Borotai Takarékszövetkezet - ATM","Szabadság utca 9., 6447 Felsőszentiván",19.1901846,46.1944451
"4737","Borotai Takarékszövetkezet - Fiók","Szabadság utca 9., 6447 Felsőszentiván",19.1901846,46.1944451
"4738","Magyar Posta Zrt. - Fiók","Árpád út 112., 1042 Budapest",19.0981623,47.5605143
"4739","Magyar Posta Zrt. - Fiók","Posta park 2., 2600 Vác",19.130698,47.779308
"4740","OTP Bank Nyrt. - ATM","Nagyvárad tér 1, 1096 Budapest",19.0891491,47.4788941
"4741","Raiffeisen Bank Zrt. - ATM","Széchenyi utca 28-32, 2600 Vác",19.1310484,47.7808496
"4742","Raiffeisen Bank Zrt. - Fiók","Széchenyi István utca 28-32, 2600 Vác",19.1310484,47.7808496
"4743","UniCredit Bank Zrt. - ATM","Szent István tér 4, 2600 Vác",19.130646,47.780603
"4744","CENTRÁL TAKARÉK Szövetkezet - Fiók","Káptalan u. 14, 2600 Vác",19.130095,47.777653
"4745","CENTRÁL TAKARÉK Szövetkezet - ATM","Káptalan u. 14, 2600 Vác",19.130095,47.777653
"4746","Magyar Posta Zrt. - Fiók","Rákóczi utca 31., 6325 Dunatetétlen",19.0889468,46.7608271
"4747","OTP Bank Nyrt. - ATM","Szent Imre út 1, 1046 Budapest",19.098006,47.56671
"4748","Erste Bank Hungary Zrt. - ATM","Üllői út 121., 1091 Budapest",19.088026,47.479222
"4749","Erste Bank Hungary Zrt. - Fiók","Széchenyi István utca 14, 2600 Vác",19.128936,47.779354
"4750","OTP Bank Nyrt. - ATM","Széchenyi utca 9, 2600 Vác",19.129123,47.779093
"4751","OTP Bank Nyrt. - ATM","Dózsa Gy. út 14-24, 1076 Budapest",19.0899088,47.502769
"4752","OTP Bank Nyrt. - ATM","Haller utca 84-86, 1096 Budapest",19.087442,47.47861
"4753","Erste Bank Hungary Zrt. - ATM","Széchenyi István utca 14., 2600 Vác",19.128936,47.779354
"4754","OTP Bank Nyrt. - ATM","Gombási utca 7, 2600 Vác",19.1319399,47.7957973
"4755","Magyar Posta Zrt. - Fiók","Szent István utca 1., 6447 Felsőszentiván",19.1879542,46.1941598
"4756","K&H Bank Zrt. - ATM","Köztársaság út 5., 2600 Vác",19.128532,47.776503
"4757","OTP Bank Nyrt. - ATM","Nap utca 16, 1045 Budapest",19.0952838,47.5548489
"4758","OTP Bank Nyrt. - ATM","Megyeri út 53, 1044 Budapest",19.0971405,47.5877794
"4759","OTP Bank Nyrt. - ATM","Széchenyi utca 3-7, 2600 Vác",19.128575,47.778626
"4760","OTP Bank Nyrt. - ATM","Széchenyi utca 3-7, 2600 Vác",19.128575,47.778626
"4761","Fókusz Takarék - Fiók","Rákóczi u. 44/a., 6325 Dunatetétlen",19.0896161,46.7604153
"4762","MKB Zrt. - Fiók","Március 15. tér 23, 2600 Vác",19.127399,47.777592
"4763","MKB Zrt. - ATM","Március 15 tér 23, 2600 Vác",19.127399,47.777592
"4764","OTP Bank Nyrt. - Fiók","Széchenyi István utca 3-7, 2600 Vác",19.128575,47.778626
"4765","CIB Bank Zrt. - Fiók","Széchenyi utca 4-6., 2600 Vác",19.128201,47.778734
"4766","CIB Bank Zrt. - ATM","Széchenyi utca 4-6., 2600 Vác",19.128201,47.778734
"4767","OTP Bank Nyrt. - Fiók","Könyves Kálmán körút 12-14, 1097 Budapest",19.0840331,47.4700175
"4768","Euronet Banktechikai Kft. - ATM","Ajtósi Dürer sor 19-21, 1146 Budapest",19.0900369,47.5097801
"4769","FHB Bank Zrt - Fiók","Köztársaság út 11, 2600 Vác",19.128239,47.776962
"4770","FHB Bank Zrt - ATM","Köztársaság u. 11 utca 11, 2600 Vác",19.1351781,47.7841803
"4771","OTP Bank Nyrt. - ATM","FÓTI ÚT (PIPISHEGY) út 56, 1041 Budapest",19.2963993,47.4666096
"4772","OTP Bank Nyrt. - Fiók","Erzsébet utca 50, 1041 Budapest",19.0944686,47.5604103
"4773","OTP Bank Nyrt. - Fiók","Kerepesi út 9, 1087 Budapest",19.0918872,47.4983887
"4774","CIB Bank Zrt. - Fiók","Kerepesi út 9., 1087 Budapest",19.0918872,47.4983887
"4775","K&H Bank Zrt. - ATM","Könyves Kálmán körút 12-14, 1097 Budapest",19.0840331,47.4700175
"4776","Euronet Banktechikai Kft. - ATM","Könyves Kálmán körút 1., 1097 Budapest",19.084809,47.469464
"4777","UniCredit Bank Zrt. - ATM","Könyves Kálmán körút 12.-14. fsz., 1097 Budapest",19.0840331,47.4700175
"4778","Fókusz Takarék - ATM","Kossuth L. u. 38, 2336 Dunavarsány",19.0710856,47.2795342
"4779","Magyar Posta Zrt. - Fiók","Könyves Kálmán körút 12-14., 1097 Budapest",19.0840331,47.4700175
"4780","UniCredit Bank Zrt. - Fiók","Könyves Kálmán körút 12-14. fsz., 1097 Budapest",19.0840331,47.4700175
"4781","Fókusz Takarék - Fiók","Gyóni G. u. 5, 2336 Dunavarsány",19.0652276,47.2747384
"4782","UniCredit Bank Zrt. - ATM","Könyves Kálmán körút 12.-14. fsz., 1097 Budapest",19.0840331,47.4700175
"4783","Erste Bank Hungary Zrt. - ATM","Reitter Ferenc utca 132, 1131 Budapest",19.0908803,47.540539
"4784","Magyar Posta Zrt. - Fiók","Kálvária tér 21., 1089 Budapest",19.0852904,47.4893346
"4785","Raiffeisen Bank Zrt. - ATM","Árpád út 88, 1042 Budapest",19.092445,47.560191
"4786","Raiffeisen Bank Zrt. - Fiók","Árpád út 88, 1042 Budapest",19.092445,47.560191
"4787","OTP Bank Nyrt. - ATM","Kolozsvári utca 46/b, 1155 Budapest",19.1149645,47.5366011
"4788","Erste Bank Hungary Zrt. - ATM","Garay tér 20., 1076 Budapest",19.0853005,47.5037388
"4789","Magyar Posta Zrt. - Fiók","Baross tér 11/c., 1087 Budapest",19.0855228,47.5010006
"4790","OTP Bank Nyrt. - ATM","Garay tér 20, 1076 Budapest",19.0853005,47.5037388
"4791","Euronet Banktechikai Kft. - ATM","Kerepesi utca 2-4, 1087 Budapest",19.0844314,47.5004858
"4792","Magyar Posta Zrt. - Fiók","Kossuth Lajos utca 38, 2336 Dunavarsány",19.0710856,47.2795342
"4793","Euronet Banktechikai Kft. - ATM","Kerepesi utca 2-4, 1087 Budapest",19.0844314,47.5004858
"4794","Euronet Banktechikai Kft. - ATM","Kerepesi utca 2-4, 1087 Budapest",19.0844314,47.5004858
"4795","Euronet Banktechikai Kft. - ATM","Kerepesi utca 2-4, 1087 Budapest",19.0844314,47.5004858
"4796","Euronet Banktechikai Kft. - ATM","Kerepesi utca 2-4, 1087 Budapest",19.0844314,47.5004858
"4797","Magyar Posta Zrt. - Fiók","István út 18., 1041 Budapest",19.0906876,47.5636796
"4798","OTP Bank Nyrt. - ATM","Fiumei út 19/a, 1081 Budapest",19.0832757,47.496066
"4799","Erste Bank Hungary Zrt. - ATM","István út 18., 1041 Budapest",19.0906876,47.5636796
"4800","OTP Bank Nyrt. - ATM","REITER FERENC U. utca 78, 1135 Budapest",19.0872768,47.5340476
"4801","Magyar Posta Zrt. - Fiók","Mogyoródi út 122-124., 1141 Budapest",19.129546,47.516753
"4802","CIB Bank Zrt. - Fiók","István út 8., 1043 Budapest",19.089309,47.559823
"4803","OTP Bank Nyrt. - ATM","Árpád út 69, 1042 Budapest",19.0900936,47.5599846
"4804","Magyar Posta Zrt. - Fiók","Száraznád utca 4-6., 1156 Budapest",19.1367057,47.5438699
"4805","Erste Bank Hungary Zrt. - ATM","Fiumei út 17., 1087 Budapest",19.0825587,47.4967257
"4806","Erste Bank Hungary Zrt. - Fiók","Baross Gábor tér 15, 1077 Budapest",19.193485,47.513423
"4807","OTP Bank Nyrt. - ATM","Koppány utca 2-4, 1097 Budapest",19.0796032,47.4656135
"4808","UniCredit Bank Zrt. - ATM","István út 10 fsz., 1042 Budapest",19.089549,47.560669
"4809","OTP Bank Nyrt. - Fiók","Thököly út 4, 1076 Budapest",19.0828581,47.5012639
"4810","CIB Bank Zrt. - ATM","István út 8., 1043 Budapest",19.089309,47.559823
"4811","OTP Bank Nyrt. - ATM","Budapest, Thököly út 4, 1076 Budapest",19.0828581,47.5012639
"4812","Erste Bank Hungary Zrt. - ATM","Koppány utca 2-4., 1097 Budapest",19.0796032,47.4656135
"4813","CIB Bank Zrt. - ATM","Koppány utca 2-4., 1097 Budapest",19.0796032,47.4656135
"4814","BUDAPEST Bank Zrt. - Fiók","Köztársaság út 10., 2600 Vác",19.127838,47.776899
"4815","BUDAPEST Bank Zrt. - ATM","Köztársaság utca 10., 2600 Vác",NA,NA
"4816","K&H Bank Zrt. - ATM","Koppány utca 2-4., 1097 Budapest",NA,NA
"4817","BUDAPEST Bank Zrt. - ATM","Alföldi utca 7., 1081 Budapest",NA,NA
"4818","OTP Bank Nyrt. - Fiók","Árpád út 63-65, 1042 Budapest",NA,NA
"4819","Erste Bank Hungary Zrt. - ATM","Árpád út 70., 1042 Budapest",NA,NA
"4820","OTP Bank Nyrt. - ATM","Árpád utca 63-65, 1042 Budapest",NA,NA
"4821","OTP Bank Nyrt. - ATM","Árpád utca 63-65, 1042 Budapest",NA,NA
"4822","Erste Bank Hungary Zrt. - Fiók","Árpád út 68, 1042 Budapest",NA,NA
"4823","Magyar Posta Zrt. - Fiók","Wesselényi Miklós utca 1, 2335 Taksony",NA,NA
"4824","CENTRÁL TAKARÉK Szövetkezet - Fiók","Béke utca 2, 2610 Nőtincs",NA,NA
"4825","OTP Bank Nyrt. - ATM","Kossuth Lajos utca 2, 2336 Dunavarsány",NA,NA
"4826","OTP Bank Nyrt. - ATM","Szigony utca 12, 1083 Budapest",NA,NA
"4827","OTP Bank Nyrt. - ATM","Szent István tér 0, 1042 Budapest",NA,NA
"4828","Erste Bank Hungary Zrt. - ATM","Baross tér 15., 1077 Budapest",NA,NA
"4829","Magyar Posta Zrt. - Fiók","Népszínház utca 42-44., 1081 Budapest",NA,NA
"4830","OTP Bank Nyrt. - ATM","Állatkerti út 14, 1146 Budapest",NA,NA
"4831","Sberbank Magyarország Zrt - ATM","Damjanich utca 51, 1071 Budapest",NA,NA
"4832","Sberbank Magyarország Zrt - Fiók","Damjanich utca 51., 1071 Budapest",NA,NA
"4833","Magyar Posta Zrt. - Fiók","Damjanich utca 58., 1071 Budapest",NA,NA
"4834","OTP Bank Nyrt. - ATM","Fiumei út 9-11, 1081 Budapest",NA,NA
"4835","BUDAPEST Bank Zrt. - Fiók","Árpád út 57-59., 1042 Budapest",NA,NA
"4836","BUDAPEST Bank Zrt. - ATM","Árpád út 57-59, 1042 Budapest",NA,NA
"4837","Euronet Banktechikai Kft. - ATM","Istvan utca 14, 1078 Budapest",NA,NA
"4838","OTP Bank Nyrt. - ATM","Csikós sétány 2, 1214 Budapest",NA,NA
"4839","Magyar Posta Zrt. - Fiók","Üllői út 89/a fsz-3, 1091 Budapest",NA,NA
"4840","FHB Bank Zrt - ATM","Árpád út 45, 1042 Budapest",NA,NA
"4841","FHB Bank Zrt - Fiók","Árpád út 45, 1042 Budapest",NA,NA
"4842","Euronet Banktechikai Kft. - ATM","Thaly Kálmán utca 43, 1096 Budapest",NA,NA
"4843","Euronet Banktechikai Kft. - ATM","Allatkerti körút 11, 1146 Budapest",NA,NA
"4844","K&H Bank Zrt. - Fiók","Baross tér 2, 1087 Budapest",NA,NA
"4845","K&H Bank Zrt. - ATM","Baross tér 2, 1087 Budapest",NA,NA
"4846","K&H Bank Zrt. - ATM","Árpád út 41-43., 1042 Budapest",NA,NA
"4847","K&H Bank Zrt. - Fiók","Árpád út 41-43, 1042 Budapest",NA,NA
"4848","Sberbank Magyarország Zrt - Fiók","Árpád út 56., 1042 Budapest",NA,NA
"4849","Sberbank Magyarország Zrt - ATM","Árpád út 56, 1042 Budapest",NA,NA
"4850","Magyar Posta Zrt. - Fiók","Fiastyúk utca 75., 1139 Budapest",NA,NA
"4851","FHB Bank Zrt - ATM","Baross tér tér 11/C, 1087 Budapest",NA,NA
"4852","Euronet Banktechikai Kft. - ATM","Nepszinhaz utca 39-41, 1081 Budapest",NA,NA
"4853","OTP Bank Nyrt. - ATM","Soroksári út 33, 1095 Budapest",NA,NA
"4854","Magyar Posta Zrt. - Fiók","Gizella telep 41/2, 2337 Délegyháza",NA,NA
"4855","Mátra Takarékszövetkezet - ATM","Róna utca 120-122, 1149 Budapest",NA,NA
"4856","Magyar Posta Zrt. - Fiók","Mártírok utca 13., 2015 Szigetmonostor",NA,NA
"4857","OTP Bank Nyrt. - ATM","Rákóczi utca 8, 2337 Délegyháza",NA,NA
"4858","OTP Bank Nyrt. - ATM","Nádasdy utca 1-3, 1097 Budapest",NA,NA
"4859","OTP Bank Nyrt. - ATM","Szegedi út 17, 1139 Budapest",NA,NA
"4860","OTP Bank Nyrt. - ATM","Péterfy S. utca 8-20, 1076 Budapest",NA,NA
"4861","CENTRÁL TAKARÉK Szövetkezet - ATM","Béke út 13-19, 1135 Budapest",NA,NA
"4862","CENTRÁL TAKARÉK Szövetkezet - Fiók","Béke út 13-19, 1135 Budapest",NA,NA
"4863","K&H Bank Zrt. - Fiók","Béke utca 9, 1135 Budapest",NA,NA
"4864","K&H Bank Zrt. - ATM","Béke utca 9, 1135 Budapest",NA,NA
"4865","OTP Bank Nyrt. - ATM","Rákóczi út 84, 1074 Budapest",NA,NA
"4866","Magyar Posta Zrt. - Fiók","Kossuth Lajos út 2., 2610 Nőtincs",NA,NA
"4867","OTP Bank Nyrt. - Fiók","Rákóczi út 84, 1074 Budapest",NA,NA
"4868","OTP Bank Nyrt. - ATM","Corvin sétány 1, 1082 Budapest",NA,NA
"4869","OTP Bank Nyrt. - ATM","Corvin sétány 1, 1082 Budapest",NA,NA
"4870","UniCredit Bank Zrt. - ATM","Görgey Artúr tér 8 fsz., 1212 Budapest",NA,NA
"4871","OTP Bank Nyrt. - ATM","Áruház tér 20, 1212 Budapest",NA,NA
"4872","Euronet Banktechikai Kft. - ATM","Kenyérmező utca 2, 1081 Budapest",NA,NA
"4873","Dunakanyar Tksz. - ATM","Ady Endre utca 4, 2015 Szigetmonostor",NA,NA
"4874","Dunakanyar Tksz. - Fiók","Ady Endre u. 4, 2015 Szigetmonostor",NA,NA
"4875","OTP Bank Nyrt. - ATM","Lehel út 59, 1135 Budapest",NA,NA
"4876","OTP Bank Nyrt. - ATM","István utca 2, 1078 Budapest",NA,NA
"4877","OTP Bank Nyrt. - ATM","Kossuth Lajos út 22, 1211 Budapest",NA,NA
"4878","Magyar Posta Zrt. - Fiók","Kossuth utca 116., 6311 Öregcsertő",NA,NA
"4879","CIB Bank Zrt. - ATM","Kossuth Lajos utca 82., 1211 Budapest",NA,NA
"4880","K&H Bank Zrt. - ATM","Kossuth Lajos utca 97., 1211 Budapest",NA,NA
"4881","K&H Bank Zrt. - ATM","Kossuth Lajos utca 97, 1211 Budapest",NA,NA
"4882","K&H Bank Zrt. - Fiók","Kossuth Lajos utca 97, 1211 Budapest",NA,NA
"4883","OTP Bank Nyrt. - Fiók","Lehel út 74-76, 1137 Budapest",NA,NA
"4884","Euronet Banktechikai Kft. - ATM","Corvin sétány 4, 1082 Budapest",NA,NA
"4885","CIB Bank Zrt. - Fiók","Kossuth Lajos utca 82., 1211 Budapest",NA,NA
"4886","OTP Bank Nyrt. - ATM","Kossuth L. utca 86, 1211 Budapest",NA,NA
"4887","Erste Bank Hungary Zrt. - ATM","Kossuth Lajos utca 70-86., 1211 Budapest",NA,NA
"4888","OTP Bank Nyrt. - Fiók","Kossuth Lajos utca 86, 1211 Budapest",NA,NA
"4889","OTP Bank Nyrt. - Fiók","Kossuth Lajos utca 99, 1211 Budapest",NA,NA
"4890","Erste Bank Hungary Zrt. - Fiók","Kossuth Lajos utca 70-86, 1211 Budapest",NA,NA
"4891","BUDAPEST Bank Zrt. - Fiók","Kossuth Lajos utca 47-49., 1212 Budapest",NA,NA
"4892","BUDAPEST Bank Zrt. - ATM","Kossuth Lajos utca 47-49., 1212 Budapest",NA,NA
"4893","Erste Bank Hungary Zrt. - Fiók","Lehel út 70-72, 1139 Budapest",NA,NA
"4894","Erste Bank Hungary Zrt. - ATM","Lehel utca 70-72., 1135 Budapest",NA,NA
"4895","OTP Bank Nyrt. - ATM","Lehel út 74-76, 1137 Budapest",NA,NA
"4896","OTP Bank Nyrt. - Fiók","Weiss Manfréd út 5-7, 1211 Budapest",NA,NA
"4897","Euronet Banktechikai Kft. - ATM","Dozsa György út 88, 1068 Budapest",NA,NA
"4898","Magyar Posta Zrt. - Fiók","Ady Endre utca 2., 2649 Dejtár",NA,NA
"4899","OTP Bank Nyrt. - ATM","Kossuth L. utca 99, 1211 Budapest",NA,NA
"4900","FHB Bank Zrt - Fiók","Kossuth Lajos utca 47-49, 1211 Budapest",NA,NA
"4901","UniCredit Bank Zrt. - ATM","II. Rákóczi Ferenc út 154-170 fsz., 1211 Budapest",NA,NA
"4902","Raiffeisen Bank Zrt. - ATM","Kossuth Lajos út 85-90, 1215 Budapest",NA,NA
"4903","Raiffeisen Bank Zrt. - Fiók","Kossuth Lajos utca 85, 1211 Budapest",NA,NA
"4904","OTP Bank Nyrt. - ATM","Fő út 89, 2335 Taksony",NA,NA
"4905","BUDAPEST Bank Zrt. - ATM","Béke tér 9., 1139 Budapest",NA,NA
"4906","K&H Bank Zrt. - Fiók","Futó utca 47-53., 1082 Budapest",NA,NA
"4907","K&H Bank Zrt. - ATM","Futó utca 47-53., 1082 Budapest",NA,NA
